,병원,보건지소,약국,요양병원,종합병원,병상 비율,1인당 자동차 등록대수,소규모C,중규모C,대규모C,소규모W,중규모W,대규모W,전규모W,보육시설 비율,유치원,초등학교,중학교,고등학교,소멸지수
20,3.6,-0.875,1.8232044198895028,1.125,0.0,0.20338983050847478,-1.0644171377135223,2.375338753387534,0.758957654723127,0.5714285714285714,2.176417794184885,0.6712559532475095,0.5249100470523111,-0.16584959466820468,-0.48837209302325607,0.6623748211731046,0.46719160104986923,0.1938841899804813,0.44845908607863944,0.9859154929577466
21,2.2,-1.0,1.8453038674033149,0.75,0.0,-0.3305084745762711,-0.6181952169062124,1.3643292682926829,1.1270358306188926,1.0,1.3700235381775694,1.0102115092652288,0.6018544146138942,1.1300586369316543,-1.1162790697674418,0.9141630901287552,0.6782152230971131,0.5712426805465194,0.5249734325185967,0.7042253521126759
22,3.8,-1.0,2.56353591160221,1.0,2.0,0.20338983050847478,-0.4264583825199565,2.442920054200542,2.1237785016286646,0.7142857142857143,2.565932298105092,2.001580600212133,0.8632715195128702,2.107885545836137,-0.4418604651162791,0.9070100143061514,0.5364829396325465,0.4189980481457384,0.4909670563230601,0.9295774647887325
23,0.6,-0.125,0.5524861878453039,0.625,-0.5,-0.31355932203389825,-0.3858791686411955,0.8428184281842819,0.9315960912052117,1.1428571428571428,0.968790747294803,0.9222386290372897,0.8378079158593966,0.933688999967958,-1.0232558139534882,0.8583690987124462,0.4902887139107615,0.2094990240728692,0.879914984059511,1.1549295774647887
24,-0.4,-0.125,-0.39779005524861877,-0.5,-0.5,-1.2542372881355932,1.2995486589683103,-0.4273373983739837,-0.3941368078175896,-0.2857142857142857,-0.43564255837976057,-0.37555892935133,-0.2593412676446167,-0.3575571149347945,-0.6976744186046511,-1.0786838340486404,-0.9081364829396327,-1.263500325309044,-0.33581296493092483,-0.619718309859155
25,0.6,-1.0,0.6629834254143646,0.625,0.0,3.5847457627118646,-1.6434701743911406,0.4759485094850949,0.14332247557003258,0.5714285714285714,0.3071478163683471,0.14312750868290247,1.5804040963188486,0.40658143484251336,-0.9767441860465117,0.47925608011444926,0.12283464566929156,-0.00910865322055957,0.7098831030818276,0.732394366197183
26,4.0,-1.0,1.149171270718232,0.625,2.0,0.5338983050847459,-0.6545304467412842,1.5833333333333333,1.205211726384365,1.4285714285714286,1.5858974141872555,1.169352993781586,2.5297536673124825,1.5166618603607933,0.3953488372093021,0.5007153075822602,0.30866141732283486,0.3656473649967468,0.7736450584484589,1.23943661971831
27,2.0,-1.0,0.7845303867403315,0.625,1.5,1.228813559322034,-1.5536166759501389,0.3189363143631436,0.30944625407166126,0.5714285714285714,0.2623067414017916,0.36432834889669946,0.36008856905618597,-0.36257169406261014,-0.2093023255813958,0.4821173104434907,0.49238845144356985,0.39167208848405966,0.4314558979808715,0.7042253521126759
28,4.8,-1.0,1.7458563535911602,1.75,2.5,0.9152542372881357,-1.1877198974506034,1.9215785907859078,1.5309446254071661,0.42857142857142855,1.8244966386127717,1.6704032610278061,0.7044007749792416,1.611201896888718,-0.11627906976744184,0.5250357653791131,0.28871391076115493,0.31489915419648645,0.7693942614240169,1.0704225352112675
29,3.0,-0.875,1.281767955801105,1.5,3.0,0.7457627118644069,-0.5112342022893749,1.9503726287262872,1.6579804560260587,0.8571428571428571,1.9923458588048024,1.64369943639124,0.8728203708829227,1.6998141561728988,0.4418604651162787,0.5450643776824036,0.35170603674540707,0.45803513337670787,1.321997874601487,2.309859154929577
30,0.2,-0.875,0.8397790055248618,1.125,0.0,0.0677966101694916,-1.6732128662210168,0.5487804878048781,0.23452768729641693,0.7142857142857143,0.4695104397744399,0.30576295156292244,0.5536949903127595,0.4271684449998398,1.0,0.22746781115879844,0.11233595800524941,0.3057905009759269,-0.055260361317747385,0.5633802816901409
31,0.2,-0.875,1.1823204419889504,1.0,0.5,0.8728813559322035,-1.5989357042595969,0.6012872628726287,0.6156351791530945,0.8571428571428571,0.538160635361455,0.5975500696711935,1.2744256850262938,0.6554679739818642,0.5813953488372092,0.23605150214592274,0.12178477690288719,0.3955757970071567,0.008501594048883981,0.5070422535211268
32,4.2,-0.75,2.4198895027624308,0.75,1.0,0.0338983050847458,-1.2155606474203684,1.9334349593495934,1.482084690553746,1.4285714285714286,1.904831253280951,1.4084395732379427,1.4182120121782453,1.630939793008427,0.3953488372093021,0.31473533619456373,0.41994750656167995,0.44242029928432,0.6609989373007435,1.6619718309859157
33,2.4,-0.75,1.1160220994475138,0.625,0.0,-0.19491525423728806,-0.5490940766611629,1.8463753387533874,1.6938110749185669,4.285714285714286,1.913501430917989,1.8280057400744545,4.087046775532798,2.1056105610561056,0.16279069767441842,0.4620886981402002,0.35695538057742815,0.41249186727391,0.39532412327311345,2.5070422535211265
34,0.4,-1.0,0.46408839779005523,-0.125,0.5,-0.14406779661016944,-0.3657172662013072,0.6681910569105691,0.4788273615635179,1.1428571428571428,0.6147697830762197,0.644801697065491,1.3779407694436756,0.72189112115095,1.0465116279069766,0.3719599427753935,0.0,0.13532856213402725,0.22529224229543005,0.6760563380281692
35,0.6,-1.0,0.4088397790055249,0.125,0.5,-0.3474576271186441,-1.0373695386627462,0.2701558265582656,0.003257328990228013,0.42857142857142855,0.15890809950383553,0.029282698666888506,0.2666758926100194,0.14052036271588325,-0.4186046511627908,0.4849785407725321,0.38215223097112877,0.40728692257644755,0.6652497343251855,0.591549295774648
36,3.6,-0.875,1.2486187845303867,1.5,1.0,0.38135593220338987,-0.6606041234752341,1.6258468834688347,1.6938110749185669,1.7142857142857142,1.5943982524173201,1.7566707568163384,1.7186548574591751,1.6530007369669006,-0.2558139534883724,0.5736766809728183,0.4377952755905515,0.6024723487312947,0.5441020191285861,1.23943661971831
37,-0.2,-1.0,0.287292817679558,-0.125,-0.5,-0.23728813559322026,-1.9124926822872559,-0.10823170731707317,0.42996742671009774,1.1428571428571428,-0.1184359812371937,0.4579581140943785,3.4950179905895378,0.5481752058701016,-0.06976744186046527,0.7381974248927037,0.39370078740157494,0.5855562784645414,0.6928799149840588,0.8169014084507042
38,0.4,-1.0,0.143646408839779,0.125,0.5,-0.635593220338983,-0.14048287580689287,0.4087059620596206,0.5342019543973942,0.8571428571428571,0.42480483633346316,0.5325790820040347,4.8383614724605595,0.9893780640199943,-0.48837209302325607,0.7496423462088699,0.5396325459317588,0.5569290826284968,0.7247608926673749,2.056338028169014
39,0.4,-0.125,0.26519337016574585,0.75,0.0,-0.033898305084745645,0.4093522926222309,0.7134146341463414,1.1042345276872965,1.0,0.8912332989009872,1.0265998377805046,1.451978964849156,1.0082988881412414,-0.5581395348837209,0.18454935622317606,0.2992125984251971,0.36694860117111266,0.6099893730074388,0.5633802816901409
40,-0.2,0.25,1.2486187845303867,0.0,0.5,-0.8305084745762712,-0.9461059889476306,1.2782859078590787,0.8371335504885994,1.1428571428571428,1.242375493201023,0.9669945718861136,0.8725435925823416,1.0843666890960941,-0.8372093023255816,0.06580829756795432,0.25826771653543323,0.3292127521145085,0.6439957492029755,2.366197183098591
41,0.2,0.25,1.0055248618784531,0.5,0.5,-0.10169491525423724,-0.8224385930280842,1.1077235772357723,0.8631921824104235,0.7142857142857143,1.1306114845985809,0.7020360626416821,0.5220038748962081,0.8888621871895928,0.3953488372093021,0.46781115879828306,0.2687664041994754,0.5543266102797656,0.6992561105207222,0.732394366197183
42,3.2,0.125,1.591160220994475,0.25,0.0,-0.033898305084745645,-0.5777013575887899,1.6568428184281843,1.280130293159609,1.2857142857142858,1.6544798740114812,1.074309007341472,2.2628009964018823,1.4815918485052388,-0.09302325581395397,0.2961373390557939,0.23727034120734933,0.6506180871828238,1.158342189160467,0.9577464788732396
43,-0.2,-0.125,0.5303867403314917,-0.25,1.0,-0.2881355932203389,-0.2569639110135736,0.9053184281842819,0.40390879478827363,0.0,0.9099622373122449,0.29706965039618993,0.08386382507611403,0.5777820500496652,0.04651162790697657,0.16452074391988555,0.054593175853018344,0.5048796356538712,0.5377258235919236,0.1971830985915493
44,0.0,-0.875,-0.04419889502762431,-0.125,0.0,-0.05084745762711862,-0.3824366593690723,-0.04437669376693767,-0.13680781758957655,-0.14285714285714285,-0.04832946675020744,-0.10581702472807437,-0.15554940492665376,-0.059149604280816434,0.9534883720930226,0.04291845493562241,0.24776902887139146,0.520494469746259,0.15515409139213607,0.08450704225352106
45,-0.2,-0.875,-0.287292817679558,-0.5,0.0,-0.38135593220338987,-0.541138975428443,-0.282689701897019,-0.3127035830618892,-0.14285714285714285,-0.3171049734983828,-0.31254289457812534,0.0,-0.24718831106411612,0.8139534883720929,-0.7782546494992844,-0.4,0.1613532856213401,-0.7290116896918168,-0.2253521126760564
46,-0.4,-1.0,-0.03314917127071823,-0.25,0.5,-0.42372881355932207,-0.8636201405199593,0.009993224932249323,-0.2182410423452769,-0.2857142857142857,-0.04816012734323404,-0.21779007133498327,-0.2593412676446167,-0.11349290268832708,0.30232558139534893,0.31616595135908443,0.22677165354330717,0.7937540663630448,0.8650371944739635,0.2816901408450704
47,-0.2,0.0,-0.19889502762430938,-0.375,0.0,-0.7372881355932204,-0.39567117579035543,-0.14498644986449866,-0.17263843648208468,-0.14285714285714285,-0.16889912451526595,-0.17981407150136222,-0.17146415721007474,-0.1458072991765196,0.8372093023255808,0.14163090128755365,-0.3044619422572178,-0.30579050097592736,-0.12327311370882074,-0.08450704225352121
48,0.0,0.0,-0.1878453038674033,-0.25,0.0,-0.42372881355932207,0.42748614449728667,-0.18597560975609756,-0.20195439739413681,-0.14285714285714285,-0.2080165275261206,-0.2311835783956908,-0.10088569056185995,-0.17592681598256912,0.906976744186046,-0.556509298998569,-0.6131233595800525,-0.37475601821730686,0.025504782146652697,-0.2535211267605634
49,-0.2,0.0,-0.287292817679558,-0.375,-0.5,-0.923728813559322,0.6144081913256206,-0.30911246612466126,-0.25732899022801303,-0.2857142857142857,-0.31063620815199905,-0.18214337707713746,-0.2593412676446167,-0.22392579063731616,0.5813953488372092,-0.4949928469241771,-0.6015748031496063,-0.7703318152244636,-0.5504782146652495,-0.4225352112676056
50,-0.2,-0.125,-0.2983425414364641,-0.375,0.0,-0.5762711864406779,0.17650516619559542,-0.32096883468834686,-0.30293159609120524,-0.2857142857142857,-0.3253010007958952,-0.2979847347295302,-0.2593412676446167,-0.27548143163830946,-0.27906976744186024,-0.5178826895565091,-0.7055118110236221,-0.9616135328562136,-0.8437832093517532,-0.3943661971830986
51,-0.4,-0.25,-0.26519337016574585,-0.25,-0.5,-0.9576271186440678,1.1593791200951293,-0.2769308943089431,-0.3257328990228013,-0.14285714285714285,-0.3056237617055865,-0.30813385188112224,-0.1727096595626903,-0.2600531897849979,-0.16279069767441842,-0.6638054363376248,-0.8262467191601052,-0.6011711125569293,-0.6184909670563229,-0.3943661971830986
52,0.0,-0.125,-0.3314917127071823,-0.5,-0.5,-0.8135593220338984,0.5623518694735729,-0.36907181571815717,-0.3485342019543974,0.0,-0.39269808477130713,-0.30397437763866647,-0.15167450871851648,-0.25080906148867316,0.023255813953487872,-0.773962804005722,-0.861942257217848,-0.75341574495771,-0.9691817215727946,-0.3943661971830986
53,-0.2,-0.5,-0.2541436464088398,-0.375,-0.5,-0.6779661016949152,0.21913587070157606,-0.35399728997289975,-0.36807817589576547,-0.2857142857142857,-0.362081519990517,-0.3444044672753364,-0.2593412676446167,-0.3107597167483739,-0.7906976744186046,-0.2761087267525035,-0.46509186351706033,-0.00650618087182833,-0.6057385759829969,0.0
54,-0.4,-0.5,-0.39779005524861877,-0.5,-0.5,-1.1355932203389831,0.042210244733540674,-0.45342140921409213,-0.4755700325732899,-0.2857142857142857,-0.464328653921054,-0.44427344383669903,-0.2593412676446167,-0.39759364285943155,1.1162790697674418,-0.7896995708154504,-0.7128608923884516,-0.540013012361744,-1.0754516471838467,0.056338028169014134
55,0.2,-0.5,-0.39779005524861877,-0.5,-0.5,-0.6610169491525424,0.24037060316892103,-0.4590108401084011,-0.4527687296416938,-0.2857142857142857,-0.47201666299764616,-0.43054717883659505,-0.2593412676446167,-0.39594347784292994,-0.6744186046511628,-0.12446351931330457,-0.5816272965879267,-0.9433962264150947,-0.21253985122210406,0.11267605633802812
56,-0.2,-0.375,-0.3314917127071823,-0.375,-0.5,-0.9576271186440678,0.5586668929226958,-0.39413956639566394,-0.4201954397394137,-0.2857142857142857,-0.38788884561326264,-0.4082523968970322,-0.2593412676446167,-0.34755999871831844,-0.4186046511627908,-0.45636623748211713,-0.5585301837270341,-0.4124918672739105,-0.26354941551540945,0.1408450704225352
57,-0.4,-0.625,-0.3756906077348066,-0.5,-0.5,-1.288135593220339,0.17226431528742686,-0.38600948509485095,-0.3713355048859935,-0.14285714285714285,-0.39791373850608774,-0.3630389118815382,-0.009687240520343206,-0.30598545291422347,-0.9302325581395348,-0.23032904148783961,-0.7013123359580052,-0.7065712426805468,-1.5387885228480334,-0.28169014084507044
58,-0.4,-0.375,-0.35359116022099446,-0.5,-0.5,-1.288135593220339,0.4472060059402136,-0.32046070460704607,-0.3583061889250814,-0.14285714285714285,-0.35510473642321305,-0.33641827672982133,-0.16911154165513423,-0.2939376461918036,-1.2093023255813955,-0.9041487839771098,-0.8440944881889766,-0.5595315549772285,0.32518597236981944,-0.36619718309859156
59,0.2,0.625,0.4972375690607735,0.375,0.5,-0.13559322033898302,0.14540677364025228,0.8362127371273713,0.8403908794788274,0.5714285714285714,0.8092052901630739,0.8108479088243246,0.38748962081372823,0.763161267583069,-0.16279069767441842,0.2489270386266094,0.1343832020997377,0.24723487312947284,0.5802337938363442,0.2253521126760564
60,-0.2,0.0,0.11049723756906077,0.125,0.5,0.0677966101694916,-0.31365940116310675,0.31148373983739835,0.14332247557003258,-0.14285714285714285,0.2720606912434593,0.13056589647068612,-0.1422640464987545,0.18571565894453523,-0.34883720930232553,-0.05579399141630882,0.08503937007874042,0.14313597918022095,0.3889479277364501,0.056338028169014134
61,4.6,0.625,3.7679558011049723,1.0,2.5,-0.23728813559322026,-0.43876628580170035,-0.08655149051490515,3.7068403908794787,5.0,4.317206577142567,3.7023480232098662,5.6587323553833375,4.146560287096671,0.04651162790697657,0.16595135908440628,0.44514435695538096,0.5881587508132726,0.9904357066950049,1.3239436619718312
62,-0.2,0.0,-0.30939226519337015,-0.125,-0.5,0.7711864406779663,0.6674950575663959,-0.3978658536585366,-0.31596091205211724,0.14285714285714285,-0.40414542868270875,-0.3334650500176778,0.05272626626072516,-0.2903168957672466,-0.9767441860465117,-0.6609442060085834,-0.8692913385826774,-0.7807417046193887,-0.40807651434644016,-0.5070422535211268
63,-0.4,0.0,-0.27624309392265195,-0.125,0.0,0.14406779661016944,0.25220599921800124,-0.24474932249322492,-0.2182410423452769,-0.2857142857142857,-0.21875264592823396,-0.22843832539567,-0.2593412676446167,-0.1982921593130187,-0.023255813953488698,-0.4706723891273245,-0.47244094488188976,-0.3370201691607027,0.1445270988310307,-0.36619718309859156
64,-0.2,0.25,-0.22099447513812154,-0.25,-0.5,0.10169491525423724,0.17026468506756273,-0.33926151761517614,-0.30944625407166126,-0.2857142857142857,-0.3519211555721132,-0.28908345985067485,-0.2593412676446167,-0.2846454548367458,0.11627906976744184,-0.5107296137339052,-0.5900262467191603,-0.45673389720234253,-0.5398512221041442,-0.4225352112676056
65,-0.2,-0.25,-0.07734806629834254,-0.375,0.0,-0.4152542372881355,0.7431563172166429,-0.03844850948509485,0.42996742671009774,0.42857142857142855,0.06082671498484412,0.589896637065075,0.3809853307500692,0.3232881540581243,-0.48837209302325607,0.08726752503576553,0.22677165354330717,0.18737800910865296,0.3209351753453767,0.591549295774648
66,0.0,0.5,-0.36464088397790057,-0.5,-0.5,-0.3983050847457627,0.9968603877734513,-0.36754742547425473,-0.26384364820846906,-0.2857142857142857,-0.36035425803938836,-0.2641266143959404,-0.2593412676446167,-0.27902207696497805,0.30232558139534893,-0.7682403433476391,-0.8503937007874016,-1.0084580351333772,0.14877789585547269,-0.5352112676056339
67,0.0,0.0,-0.011049723756906077,-0.25,-0.5,0.44915254237288144,1.394407902562757,0.3592479674796748,0.9153094462540716,-0.14285714285714285,0.5378558244289029,0.8386747915063536,0.11666205369499032,0.6141657855105899,1.4418604651162787,-0.21316165951359056,-0.14593175853018364,-0.31359791802212106,0.04250797024442066,0.0
68,-0.4,-0.125,-0.3756906077348066,-0.375,-0.5,-0.6949152542372882,0.4133104365036463,-0.39617208672086723,-0.30944625407166126,-0.2857142857142857,-0.3925964811271231,-0.2766466318657322,-0.2593412676446167,-0.29909641449581853,1.7674418604651154,-0.8998569384835475,-0.8325459317585302,-0.9655172413793107,0.27630180658873543,-0.4788732394366198
69,-0.4,-0.875,-0.20994475138121546,-0.375,-0.5,-0.728813559322034,-0.13709871533844623,-0.37516937669376693,-0.30944625407166126,-0.2857142857142857,-0.37251282746007824,-0.21566873947133083,-0.2593412676446167,-0.2661091351853632,0.09302325581395314,0.11444921316165958,0.31391076115485594,0.07677293428757319,-0.5802337938363442,0.4788732394366197
70,4.4,0.5,2.8287292817679557,1.875,0.5,-0.033898305084745645,-0.5718883740973162,3.5323509485094853,3.407166123778502,3.4285714285714284,3.5401757743044384,3.5026516648295654,3.67713811237199,3.472668140600468,0.4651162790697674,0.3190271816881259,0.4598425196850398,0.874430709173715,1.6046758767268858,1.971830985915493
71,-0.4,0.25,0.13259668508287292,0.5,0.0,1.8050847457627122,-0.09474994626614107,0.10111788617886179,0.17263843648208468,0.14285714285714285,0.0915448834098183,0.10748081442505668,0.13050096872405204,0.12300938831747252,0.8837209302325582,-0.2761087267525035,-0.3527559055118111,-0.1040988939492519,-0.17640807651434676,-0.08450704225352121
72,0.0,0.25,0.055248618784530384,-0.25,0.0,-0.4152542372881355,-0.08418798275349258,-0.019139566395663957,-0.03908794788273615,0.0,-0.036035425803938835,0.0,-0.05701632991973429,-0.0004485885481752059,0.4418604651162787,-0.11301859799713862,-0.4125984251968503,-0.019518542615484993,-0.22316684378320942,-0.1971830985915493
73,1.0,0.375,0.8287292817679558,0.375,0.0,-0.3898305084745763,-0.06268302903826309,1.5186314363143631,1.8827361563517915,1.5714285714285714,1.5853555280849407,1.9411850342116757,5.3260448380846945,2.1374122849178123,0.8372093023255808,0.2761087267525037,0.38215223097112877,0.6571242680546516,1.857598299681189,1.3521126760563382
74,-0.2,0.25,0.3314917127071823,-0.375,0.5,-0.8305084745762712,0.14001509165911927,0.32435636856368566,0.5244299674267101,1.0,0.345181447174572,0.5188944117463553,1.2351231663437587,0.5293344868467429,0.20930232558139497,-0.027181688125894055,0.23622047244094496,0.45933636955107326,0.9181721572794896,0.30985915492957744
75,0.0,0.625,0.287292817679558,0.75,0.0,0.8474576271186441,-0.020177591499101994,0.16175474254742547,0.11400651465798045,-0.14285714285714285,0.13100096523461974,0.07603518915209118,-0.18267367838361473,0.09330641802044282,1.1395348837209298,-0.46638054363376236,-0.23622047244094477,0.022121014964215768,-0.42082890541976614,-0.16901408450704225
76,-0.2,-0.75,-0.2983425414364641,-0.375,-0.5,-0.7627118644067797,-0.2180484154780874,-0.4046409214092141,-0.3811074918566775,-0.2857142857142857,-0.407498348940782,-0.3680302809724851,-0.2593412676446167,-0.3413438431221763,0.6976744186046511,0.26895565092989987,0.33175853018372714,0.8002602472348731,1.5239107332624857,1.0704225352112675
77,0.4,0.375,0.2983425414364641,0.0,0.0,-0.6949152542372882,0.6072632628227795,0.4559620596205962,0.7817589576547231,0.5714285714285714,0.5078827493946116,0.856310962294366,1.4713534458898423,0.7636098561312442,0.30232558139534893,0.1530758226037196,0.2257217847769032,0.5946649316851009,0.9585547290116889,0.2816901408450704
